instanceID,instruction1_1,instruction1_2,instruction1_3,instruction1_4,instruction1_5,instruction1_6,vcs002,vcs007,vcs007_other,vcs014_100_budaka,vcs014_101_kibuku,vcs015_10001_budaka,vcs015_10002_budakatc,vcs015_10003_ikiiki,vcs015_10004_kachomo,vcs015_10005_kakule,vcs015_10006_kameruka,vcs015_10007_kamonkoli,vcs015_10008_katira,vcs015_10009_lyama,vcs015_10010_mugiti,vcs015_10011_naboa,vcs015_10012_nansanga,vcs015_10013_kaderuna,vcs015_10101_bulangira,vcs015_10102_buseta,vcs015_10103_kabweri,vcs015_10104_kadama,vcs015_10105_kagumu,vcs015_10106_kasasira,vcs015_10107_kibuku,vcs015_10108_kibukutowncouncil,vcs015_10109_kirika,vcs015_10110_tirinyi,vcs017_1000101_chali,vcs017_1000102_gadumire,vcs017_1000103_nampangala,vcs017_1000104_sapiri,vcs017_1000201_budaka,vcs017_1000202_bwase,vcs017_1000203_macholi,vcs017_1000204_nabweyo,vcs017_1000205_namengo,vcs017_1000301_ikiiki,vcs017_1000302_kadenge,vcs017_1000303_kaitangole,vcs017_1000304_kakoli,vcs017_1000305_petete,vcs017_1000401_kachomo,vcs017_1000402_kadenge,vcs017_1000403_kodiri,vcs017_1000404_kotinyangha,vcs017_1000501_kakule,vcs017_1000502_kaperi,vcs017_1000503_kasuleta,vcs017_1000504_lerya,vcs017_1000505_namusita,vcs017_1000601_bupuchai,vcs017_1000602_kameruka,vcs017_1000603_lerya,vcs017_1000604_nabugalo,vcs017_1000605_nanzala,vcs017_1000701_bunyoro,vcs017_1000702_jami,vcs017_1000703_kadimukoli,vcs017_1000704_kamonkoli,vcs017_1000705_sekulo,vcs017_1000801_kadatumi,vcs017_1000802_katira,vcs017_1000803_kavule,vcs017_1000804_kerekerene,vcs017_1000901_lyama,vcs017_1000902_nalugondo,vcs017_1000903_suni,vcs017_1000904_tademeri,vcs017_1001001_bukaligwoko,vcs017_1001002_bunamwera,vcs017_1001003_mugiti,vcs017_1001004_nasenyi,vcs017_1001005_nyanza,vcs017_1001101_bunyekero,vcs017_1001102_lupada,vcs017_1001103_naboa,vcs017_1001104_nangeye,vcs017_1001201_idudia,vcs017_1001202_idudib,vcs017_1001203_nansangaa,vcs017_1001204_nansangab,vcs017_1001301_kebula,vcs017_1001302_kiryolo,vcs017_1001303_kaderuna,vcs017_1001304_kabuna,vcs017_1001305_kaperi,vcs017_1010101_bulangira,vcs017_1010102_kakutu,vcs017_1010103_lyama,vcs017_1010104_pulaka,vcs017_1010201_buseta,vcs017_1010202_katiryocentral,vcs017_1010203_kituti,vcs017_1010204_natoto,vcs017_1010301_kabweri,vcs017_1010302_kasecha,vcs017_1010303_kenkebu,vcs017_1010304_molokachomo,vcs017_1010401_dodoi,vcs017_1010402_kadama,vcs017_1010403_nabunyere,vcs017_1010404_nandere,vcs017_1010501_goligoli,vcs017_1010502_kagumu,vcs017_1010503_nabuli,vcs017_1010504_nankokoli,vcs017_1010601_bugiri,vcs017_1010602_kapyani,vcs017_1010603_kasasira,vcs017_1010604_nankodo,vcs017_1010701_bumiza,vcs017_1010702_nalubembe,vcs017_1010801_buweberaward,vcs017_1010802_kibukuward,vcs017_1010803_kobolwaward,vcs017_1010804_namawondoward,vcs017_1010901_kajoko,vcs017_1010902_kirika,vcs017_1010903_mikombe,vcs017_1010904_nabiswa,vcs017_1011001_kalampete,vcs017_1011002_kataka,vcs017_1011003_kitantalo,vcs017_1011004_lwatama,vcs017_1011005_nanoko,vcs017_1011006_tirinyi
uuid:df42e172-9c9a-41e1-82d2-f28368b04bc1,null,null,null,null,null,null,Mon Mar 11 06:34:33 UTC 2013,2301,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010203_Kituti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101020301_Bubulanga_A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:a2e542f2-7d84-4e76-8a7a-1c33d7d921ae,null,null,null,null,null,null,Sat Mar 02 06:57:36 UTC 2013,1505,null,null,10106_Kasasira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010604_Nankodo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:08c74985-90a7-4cb3-81a8-e57626f72b3d,null,null,null,null,null,null,Mon Mar 04 05:38:47 UTC 2013,1505,null,null,10106_Kasasira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010601_Bugiri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101060103_Bugiri_2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:88576ffd-397a-4bc2-a496-85c1441a584b,null,null,null,null,null,null,Tue Mar 05 05:42:11 UTC 2013,1505,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010204_Natoto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:0c8e80db-ecbd-4492-9a65-99f64431f388,null,null,null,null,null,null,Wed Mar 06 05:18:58 UTC 2013,1505,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010204_Natoto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101020401_Bukomolo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:15be87a5-7661-469c-bb4a-df8f4ebea602,null,null,null,null,null,null,Thu Mar 07 07:02:49 UTC 2013,1505,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010203_Kituti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101020305_Bubulanga_East,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:8b468d3f-ce9b-4d14-956d-c9078db44664,null,null,null,null,null,null,Sat Mar 09 05:56:43 UTC 2013,1505,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010203_Kituti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101020301_Bubulanga_A,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:3145f14d-eea8-4ef7-a67a-e6e67a5fbb87,null,null,null,null,null,null,Mon Mar 11 06:09:01 UTC 2013,1505,null,null,10102_Buseta,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010203_Kituti,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101020302_Bubulanga_B,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:8ea6d165-8db9-44ff-b441-d981961ff962,null,null,null,null,null,null,Tue Mar 12 05:30:08 UTC 2013,1505,null,null,10107_Kibuku,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010701_Bumiza,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101070105_Nadoto,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:e3578b37-8a6f-48e6-868c-1ff98e109c76,null,null,null,null,null,null,Wed Mar 13 04:40:16 UTC 2013,1505,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010404_Nandere,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040403_Katyaime,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:c611b755-c633-49f8-a227-b30bf53324ae,null,null,null,null,null,null,Thu Mar 14 07:34:06 UTC 2013,1505,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010403_Nabunyere,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040302_Lyadda,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:fcdadfa0-97a8-4baf-992d-cfde9c010d3e,null,null,null,null,null,null,Fri Mar 15 06:09:37 UTC 2013,1505,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010401_Dodoi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040107_Pedulu,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:8d6ba83a-53c0-4fee-bfbf-4fe87303647c,null,null,null,null,null,null,Sat Mar 09 14:45:10 UTC 2013,0108,null,null,10109_Kirika,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010902_Kirika,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101090203_Kirika,null,null,null,null,null,null,null,null
uuid:63e9a5ff-c20a-482d-aed3-7e02882d398d,null,null,null,null,null,null,Wed Mar 13 11:32:35 UTC 2013,0108,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010402_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040204_Namukaluke,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:cb51ea3b-7791-474c-868d-0e76a394e6f4,null,null,null,null,null,null,Wed Mar 13 11:38:59 UTC 2013,0108,null,null,10109_Kirika,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010902_Kirika,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101090202_Buluya,null,null,null,null,null,null,null,null
uuid:37567b65-2879-4a56-a8df-46230cfad77d,null,null,null,null,null,null,Wed Mar 13 11:43:02 UTC 2013,0108,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010403_Nabunyere,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040301_Kwankira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:07d2aef8-a8e6-45e4-9575-454a66eedb67,null,null,null,null,null,null,Fri Mar 15 05:59:00 UTC 2013,0108,null,null,10104_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1010402_Kadama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101040201_Bwase,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:daadd93b-1d68-4b13-bda1-f4ff7aec9d63,null,null,null,null,null,null,Tue Mar 05 06:17:36 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010108_Kagondo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:057f353b-1671-46ae-94c6-9b3e0c75da24,null,null,null,null,null,null,Tue Mar 05 06:26:57 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010103_Kakunyumunyu,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:a26d2943-d358-4c14-8a99-84ac2f7aeaf4,null,null,null,null,null,null,Sat Mar 09 07:00:59 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010104_Pulaka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010404_Pulaka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:cf88ec24-6984-48d3-9219-418cf5910b6d,null,null,null,null,null,null,Sat Mar 09 07:06:57 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010104_Pulaka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010401_Bukomolo,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:9d31ae78-2a47-4edf-bbac-b121dea7a71d,null,null,null,null,null,null,Tue Mar 12 10:59:22 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010103_Lyama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010306_Bukaduka,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:0848b342-d276-4c38-a1b1-37d1019a0720,null,null,null,null,null,null,Wed Mar 13 11:32:32 UTC 2013,3006,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010103_Lyama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010307_Bukallijoko,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
uuid:852cd8dd-7761-493d-95ee-1f9569b39450,null,null,null,null,null,null,Sun Mar 10 20:01:24 UTC 2013,2304,null,null,10101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,1010101_Bulangira,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,101010107_Bunamwera,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
